bookmaker_key,sport_key,bm_market_key,canonical_market_key,notes
underdog,americanfootball_nfl,Solo Tackles,,unmapped
underdog,americanfootball_nfl,Tackles + Assists,player_tackles_assists,auto
underdog,americanfootball_nfl,Targets,,unmapped
underdog,americanfootball_nfl,XP Made,,unmapped
underdog,basketball_nba,1Q Assists,,unmapped
underdog,basketball_nba,1Q Points,,unmapped
underdog,basketball_nba,1Q Rebounds,,unmapped
underdog,basketball_nba,3-Pointers Made,,unmapped
underdog,basketball_nba,3s Attempted,,unmapped
underdog,basketball_nba,Assists,player_assists,auto
underdog,basketball_nba,Blocks,,unmapped
underdog,basketball_nba,Blocks + Steals,player_blocks_steals,auto
underdog,basketball_nba,Double Doubles,,unmapped
underdog,basketball_nba,FG Attempted,,unmapped
underdog,basketball_nba,Points,player_points,auto
underdog,basketball_nba,Points + Assists,player_points_assists,auto
underdog,basketball_nba,Points + Rebounds,player_points_rebounds,auto
underdog,basketball_nba,Pts + Rebs + Asts,player_points_rebounds_assists,auto
underdog,basketball_nba,Rebounds,player_rebounds,auto
underdog,basketball_nba,Rebounds + Assists,player_rebounds_assists,auto
underdog,basketball_nba,Steals,,unmapped
underdog,basketball_nba,Triple Doubles,,unmapped
underdog,basketball_nba,Turnovers  ,,unmapped
betmgm,basketball_ncaab,player_points,player_points,canonical
betmgm,basketball_ncaab,player_points_q1,player_points_q1,canonical
betmgm,basketball_ncaab,player_rebounds,player_rebounds,canonical
betmgm,basketball_ncaab,player_rebounds_q1,player_rebounds_q1,canonical
betmgm,basketball_ncaab,player_assists,player_assists,canonical
betmgm,basketball_ncaab,player_assists_q1,player_assists_q1,canonical
betmgm,basketball_ncaab,player_threes,player_threes,canonical
betmgm,basketball_ncaab,player_blocks,player_blocks,canonical
betmgm,basketball_ncaab,player_steals,player_steals,canonical
betmgm,basketball_ncaab,player_blocks_steals,player_blocks_steals,canonical
betmgm,basketball_ncaab,player_turnovers,player_turnovers,canonical
betmgm,basketball_ncaab,player_points_rebounds_assists,player_points_rebounds_assists,canonical
betmgm,basketball_ncaab,player_points_rebounds,player_points_rebounds,canonical
betmgm,basketball_ncaab,player_points_assists,player_points_assists,canonical
betmgm,basketball_ncaab,player_rebounds_assists,player_rebounds_assists,canonical
betmgm,basketball_ncaab,player_field_goals,player_field_goals,canonical
betmgm,basketball_ncaab,player_frees_made,player_frees_made,canonical
betmgm,basketball_ncaab,player_frees_attempts,player_frees_attempts,canonical
betmgm,basketball_ncaab,player_first_basket,player_first_basket,canonical
betmgm,basketball_ncaab,player_first_team_basket,player_first_team_basket,canonical
betmgm,basketball_ncaab,player_double_double,player_double_double,canonical
betmgm,basketball_ncaab,player_triple_double,player_triple_double,canonical
betmgm,basketball_ncaab,player_method_of_first_basket,player_method_of_first_basket,canonical
betonlineag,basketball_ncaab,player_points,player_points,canonical
betonlineag,basketball_ncaab,player_points_q1,player_points_q1,canonical
betonlineag,basketball_ncaab,player_rebounds,player_rebounds,canonical
betonlineag,basketball_ncaab,player_rebounds_q1,player_rebounds_q1,canonical
betonlineag,basketball_ncaab,player_assists,player_assists,canonical
betonlineag,basketball_ncaab,player_assists_q1,player_assists_q1,canonical
betonlineag,basketball_ncaab,player_threes,player_threes,canonical
betonlineag,basketball_ncaab,player_blocks,player_blocks,canonical
betonlineag,basketball_ncaab,player_steals,player_steals,canonical
betonlineag,basketball_ncaab,player_blocks_steals,player_blocks_steals,canonical
betonlineag,basketball_ncaab,player_turnovers,player_turnovers,canonical
betonlineag,basketball_ncaab,player_points_rebounds_assists,player_points_rebounds_assists,canonical
betonlineag,basketball_ncaab,player_points_rebounds,player_points_rebounds,canonical
betonlineag,basketball_ncaab,player_points_assists,player_points_assists,canonical
betonlineag,basketball_ncaab,player_rebounds_assists,player_rebounds_assists,canonical
betonlineag,basketball_ncaab,player_field_goals,player_field_goals,canonical
betonlineag,basketball_ncaab,player_frees_made,player_frees_made,canonical
betonlineag,basketball_ncaab,player_frees_attempts,player_frees_attempts,canonical
betonlineag,basketball_ncaab,player_first_basket,player_first_basket,canonical
betonlineag,basketball_ncaab,player_first_team_basket,player_first_team_basket,canonical
betonlineag,basketball_ncaab,player_double_double,player_double_double,canonical
betonlineag,basketball_ncaab,player_triple_double,player_triple_double,canonical
betonlineag,basketball_ncaab,player_method_of_first_basket,player_method_of_first_basket,canonical
betrivers,basketball_ncaab,player_points,player_points,canonical
betrivers,basketball_ncaab,player_points_q1,player_points_q1,canonical
betrivers,basketball_ncaab,player_rebounds,player_rebounds,canonical
betrivers,basketball_ncaab,player_rebounds_q1,player_rebounds_q1,canonical
betrivers,basketball_ncaab,player_assists,player_assists,canonical
betrivers,basketball_ncaab,player_assists_q1,player_assists_q1,canonical
betrivers,basketball_ncaab,player_threes,player_threes,canonical
betrivers,basketball_ncaab,player_blocks,player_blocks,canonical
betrivers,basketball_ncaab,player_steals,player_steals,canonical
betrivers,basketball_ncaab,player_blocks_steals,player_blocks_steals,canonical
betrivers,basketball_ncaab,player_turnovers,player_turnovers,canonical
betrivers,basketball_ncaab,player_points_rebounds_assists,player_points_rebounds_assists,canonical
betrivers,basketball_ncaab,player_points_rebounds,player_points_rebounds,canonical
betrivers,basketball_ncaab,player_points_assists,player_points_assists,canonical
betrivers,basketball_ncaab,player_rebounds_assists,player_rebounds_assists,canonical
betrivers,basketball_ncaab,player_field_goals,player_field_goals,canonical
betrivers,basketball_ncaab,player_frees_made,player_frees_made,canonical
betrivers,basketball_ncaab,player_frees_attempts,player_frees_attempts,canonical
betrivers,basketball_ncaab,player_first_basket,player_first_basket,canonical
betrivers,basketball_ncaab,player_first_team_basket,player_first_team_basket,canonical
betrivers,basketball_ncaab,player_double_double,player_double_double,canonical
betrivers,basketball_ncaab,player_triple_double,player_triple_double,canonical
betrivers,basketball_ncaab,player_method_of_first_basket,player_method_of_first_basket,canonical
bovada,basketball_ncaab,player_points,player_points,canonical
bovada,basketball_ncaab,player_points_q1,player_points_q1,canonical
bovada,basketball_ncaab,player_rebounds,player_rebounds,canonical
bovada,basketball_ncaab,player_rebounds_q1,player_rebounds_q1,canonical
bovada,basketball_ncaab,player_assists,player_assists,canonical
bovada,basketball_ncaab,player_assists_q1,player_assists_q1,canonical
bovada,basketball_ncaab,player_threes,player_threes,canonical
bovada,basketball_ncaab,player_blocks,player_blocks,canonical
bovada,basketball_ncaab,player_steals,player_steals,canonical
bovada,basketball_ncaab,player_blocks_steals,player_blocks_steals,canonical
bovada,basketball_ncaab,player_turnovers,player_turnovers,canonical
bovada,basketball_ncaab,player_points_rebounds_assists,player_points_rebounds_assists,canonical
bovada,basketball_ncaab,player_points_rebounds,player_points_rebounds,canonical
bovada,basketball_ncaab,player_points_assists,player_points_assists,canonical
bovada,basketball_ncaab,player_rebounds_assists,player_rebounds_assists,canonical
bovada,basketball_ncaab,player_field_goals,player_field_goals,canonical
bovada,basketball_ncaab,player_frees_made,player_frees_made,canonical
bovada,basketball_ncaab,player_frees_attempts,player_frees_attempts,canonical
bovada,basketball_ncaab,player_first_basket,player_first_basket,canonical
bovada,basketball_ncaab,player_first_team_basket,player_first_team_basket,canonical
bovada,basketball_ncaab,player_double_double,player_double_double,canonical
bovada,basketball_ncaab,player_triple_double,player_triple_double,canonical
bovada,basketball_ncaab,player_method_of_first_basket,player_method_of_first_basket,canonical
draftkings,basketball_ncaab,player_points,player_points,canonical
draftkings,basketball_ncaab,player_points_q1,player_points_q1,canonical
draftkings,basketball_ncaab,player_rebounds,player_rebounds,canonical
draftkings,basketball_ncaab,player_rebounds_q1,player_rebounds_q1,canonical
draftkings,basketball_ncaab,player_assists,player_assists,canonical
draftkings,basketball_ncaab,player_assists_q1,player_assists_q1,canonical
draftkings,basketball_ncaab,player_threes,player_threes,canonical
draftkings,basketball_ncaab,player_blocks,player_blocks,canonical
draftkings,basketball_ncaab,player_steals,player_steals,canonical
draftkings,basketball_ncaab,player_blocks_steals,player_blocks_steals,canonical
draftkings,basketball_ncaab,player_turnovers,player_turnovers,canonical
draftkings,basketball_ncaab,player_points_rebounds_assists,player_points_rebounds_assists,canonical
draftkings,basketball_ncaab,player_points_rebounds,player_points_rebounds,canonical
draftkings,basketball_ncaab,player_points_assists,player_points_assists,canonical
draftkings,basketball_ncaab,player_rebounds_assists,player_rebounds_assists,canonical
draftkings,basketball_ncaab,player_field_goals,player_field_goals,canonical
draftkings,basketball_ncaab,player_frees_made,player_frees_made,canonical
draftkings,basketball_ncaab,player_frees_attempts,player_frees_attempts,canonical
draftkings,basketball_ncaab,player_first_basket,player_first_basket,canonical
draftkings,basketball_ncaab,player_first_team_basket,player_first_team_basket,canonical
draftkings,basketball_ncaab,player_double_double,player_double_double,canonical
draftkings,basketball_ncaab,player_triple_double,player_triple_double,canonical
draftkings,basketball_ncaab,player_method_of_first_basket,player_method_of_first_basket,canonical
fanatics,basketball_ncaab,player_points,player_points,canonical
fanatics,basketball_ncaab,player_points_q1,player_points_q1,canonical
fanatics,basketball_ncaab,player_rebounds,player_rebounds,canonical
fanatics,basketball_ncaab,player_rebounds_q1,player_rebounds_q1,canonical
fanatics,basketball_ncaab,player_assists,player_assists,canonical
fanatics,basketball_ncaab,player_assists_q1,player_assists_q1,canonical
fanatics,basketball_ncaab,player_threes,player_threes,canonical
fanatics,basketball_ncaab,player_blocks,player_blocks,canonical
fanatics,basketball_ncaab,player_steals,player_steals,canonical
fanatics,basketball_ncaab,player_blocks_steals,player_blocks_steals,canonical
fanatics,basketball_ncaab,player_turnovers,player_turnovers,canonical
fanatics,basketball_ncaab,player_points_rebounds_assists,player_points_rebounds_assists,canonical
fanatics,basketball_ncaab,player_points_rebounds,player_points_rebounds,canonical
fanatics,basketball_ncaab,player_points_assists,player_points_assists,canonical
fanatics,basketball_ncaab,player_rebounds_assists,player_rebounds_assists,canonical
fanatics,basketball_ncaab,player_field_goals,player_field_goals,canonical
fanatics,basketball_ncaab,player_frees_made,player_frees_made,canonical
fanatics,basketball_ncaab,player_frees_attempts,player_frees_attempts,canonical
fanatics,basketball_ncaab,player_first_basket,player_first_basket,canonical
fanatics,basketball_ncaab,player_first_team_basket,player_first_team_basket,canonical
fanatics,basketball_ncaab,player_double_double,player_double_double,canonical
fanatics,basketball_ncaab,player_triple_double,player_triple_double,canonical
fanatics,basketball_ncaab,player_method_of_first_basket,player_method_of_first_basket,canonical
fanduel,basketball_ncaab,player_points,player_points,canonical
fanduel,basketball_ncaab,player_points_q1,player_points_q1,canonical
fanduel,basketball_ncaab,player_rebounds,player_rebounds,canonical
fanduel,basketball_ncaab,player_rebounds_q1,player_rebounds_q1,canonical
fanduel,basketball_ncaab,player_assists,player_assists,canonical
fanduel,basketball_ncaab,player_assists_q1,player_assists_q1,canonical
fanduel,basketball_ncaab,player_threes,player_threes,canonical
fanduel,basketball_ncaab,player_blocks,player_blocks,canonical
fanduel,basketball_ncaab,player_steals,player_steals,canonical
fanduel,basketball_ncaab,player_blocks_steals,player_blocks_steals,canonical
fanduel,basketball_ncaab,player_turnovers,player_turnovers,canonical
fanduel,basketball_ncaab,player_points_rebounds_assists,player_points_rebounds_assists,canonical
fanduel,basketball_ncaab,player_points_rebounds,player_points_rebounds,canonical
fanduel,basketball_ncaab,player_points_assists,player_points_assists,canonical
fanduel,basketball_ncaab,player_rebounds_assists,player_rebounds_assists,canonical
fanduel,basketball_ncaab,player_field_goals,player_field_goals,canonical
fanduel,basketball_ncaab,player_frees_made,player_frees_made,canonical
fanduel,basketball_ncaab,player_frees_attempts,player_frees_attempts,canonical
fanduel,basketball_ncaab,player_first_basket,player_first_basket,canonical
fanduel,basketball_ncaab,player_first_team_basket,player_first_team_basket,canonical
fanduel,basketball_ncaab,player_double_double,player_double_double,canonical
fanduel,basketball_ncaab,player_triple_double,player_triple_double,canonical
fanduel,basketball_ncaab,player_method_of_first_basket,player_method_of_first_basket,canonical
williamhill_us,basketball_ncaab,player_points,player_points,canonical
williamhill_us,basketball_ncaab,player_points_q1,player_points_q1,canonical
williamhill_us,basketball_ncaab,player_rebounds,player_rebounds,canonical
williamhill_us,basketball_ncaab,player_rebounds_q1,player_rebounds_q1,canonical
williamhill_us,basketball_ncaab,player_assists,player_assists,canonical
williamhill_us,basketball_ncaab,player_assists_q1,player_assists_q1,canonical
williamhill_us,basketball_ncaab,player_threes,player_threes,canonical
williamhill_us,basketball_ncaab,player_blocks,player_blocks,canonical
williamhill_us,basketball_ncaab,player_steals,player_steals,canonical
williamhill_us,basketball_ncaab,player_blocks_steals,player_blocks_steals,canonical
williamhill_us,basketball_ncaab,player_turnovers,player_turnovers,canonical
williamhill_us,basketball_ncaab,player_points_rebounds_assists,player_points_rebounds_assists,canonical
williamhill_us,basketball_ncaab,player_points_rebounds,player_points_rebounds,canonical
williamhill_us,basketball_ncaab,player_points_assists,player_points_assists,canonical
williamhill_us,basketball_ncaab,player_rebounds_assists,player_rebounds_assists,canonical
williamhill_us,basketball_ncaab,player_field_goals,player_field_goals,canonical
williamhill_us,basketball_ncaab,player_frees_made,player_frees_made,canonical
williamhill_us,basketball_ncaab,player_frees_attempts,player_frees_attempts,canonical
williamhill_us,basketball_ncaab,player_first_basket,player_first_basket,canonical
williamhill_us,basketball_ncaab,player_first_team_basket,player_first_team_basket,canonical
williamhill_us,basketball_ncaab,player_double_double,player_double_double,canonical
williamhill_us,basketball_ncaab,player_triple_double,player_triple_double,canonical
williamhill_us,basketball_ncaab,player_method_of_first_basket,player_method_of_first_basket,canonical
